Date,Open,High,Low,Close,Adj Close,Volume
1,255.559998,256.589996,250.509995,254.990005,254.990005,7176700
2,255.380005,260.950012,253.559998,260.720001,260.720001,4195000
3,260.329987,260.649994,255.020004,255.25,255.25,3604300
4,252.059998,254.559998,241.899994,242.179993,242.179993,4905800
5,236,243.800003,230.509995,230.770004,230.770004,6590200
6,202.789993,231.399994,195,218.869995,218.869995,9581600
7,230.520004,230.899994,219.119995,220.029999,220.029999,4327300
8,227.929993,228,215.509995,224.839996,224.839996,4963000
9,231,244.75,230.809998,242.990005,242.990005,7656000
10,241.860001,251.449997,241.570007,248.479996,248.479996,5513700
11,245.619995,254.949997,245.509995,249.059998,249.059998,4700200
12,240.339996,246,236.970001,238.630005,238.630005,5454800
13,245.300003,247.880005,239.779999,247.690002,247.690002,4629200
14,252.059998,252.080002,245,245.570007,245.570007,4194800
15,240.889999,244.089996,238.199997,241.929993,241.929993,3689200
16,245.050003,249.160004,244.050003,248.169998,248.169998,3138200
17,252.050003,254.25,248.300003,248.910004,248.910004,3390800
18,247.229996,250.720001,245.330002,248.479996,248.479996,2709000
19,247.639999,250.240005,244.729996,250.240005,250.240005,2350800
20,251.100006,254.25,249.669998,253.190002,253.190002,2890900
21,252.75,254.600006,249.5,253.570007,253.570007,2933500
22,253.039993,262.880005,252.880005,262.25,262.25,4417100
23,263.959991,265.5,260.690002,262.070007,262.070007,3585800
24,257.959991,263.820007,257.5,260.619995,260.619995,3763100
25,263.980011,271.570007,255.800003,264.200012,264.200012,6120200
26,259.029999,262.649994,255.869995,260.940002,260.940002,3664400
27,261.950012,262.079987,257.579987,261.059998,261.059998,2600800
28,259.529999,263.450012,256.209991,263.119995,263.119995,3448200
29,266.609985,266.910004,256.149994,256.910004,256.910004,3773400
30,257.350006,259.790009,246.610001,248.429993,248.429993,4901100
31,250.460007,254.729996,245.460007,246.649994,246.649994,3703200
32,252,252.399994,242.339996,248.399994,248.399994,4929600
33,247.509995,248.5,237.130005,239.880005,239.880005,4573000
34,235.600006,247.699997,234.929993,247.570007,247.570007,4424000
35,248.839996,249.839996,244.130005,246.149994,246.149994,3689900
36,240,243.029999,235.580002,241.460007,241.460007,5225200
37,236.630005,237.699997,229.119995,231.960007,231.960007,6814000
38,230.080002,230.720001,221.309998,226.720001,226.720001,6133200
39,220.929993,224.369995,218.360001,220.690002,220.690002,6158400
40,222.990005,223,215.270004,215.580002,215.580002,3836300
41,213.279999,222.520004,211.130005,219.25,219.25,5171500
42,220.669998,220.949997,215.429993,216.880005,216.880005,3104400
43,216.429993,221.729996,213.699997,221.309998,221.309998,2844200
44,223.039993,230.479996,222.869995,227.009995,227.009995,4334500
45,226.5,231.149994,224.940002,228.100006,228.100006,2507900
46,227.720001,228.600006,202,213.029999,213.029999,14900000
47,211.990005,214.809998,208.800003,210.089996,210.089996,4151500
48,211.559998,215.75,209.399994,211.720001,211.720001,2825200
49,215,215.350006,207.690002,209.089996,209.089996,4235500
50,211.380005,215.880005,210,215.259995,215.259995,3391400
51,214.839996,217.100006,207.509995,210.350006,210.350006,3519400
52,211.309998,213.449997,208.300003,212.960007,212.960007,2728600
53,211.75,213.75,210.639999,211.630005,211.630005,1805000
54,210.399994,211.630005,203.889999,206.929993,206.929993,4438900
55,208.919998,215.800003,207.220001,213.789993,213.789993,3927900
56,213.850006,214.440002,207.75,208.350006,208.350006,8332500
57,227,232.740005,225.199997,231.630005,231.630005,12726400
58,230.580002,234.580002,229.190002,231.770004,231.770004,4496800
59,230.699997,233.360001,229.5,232.360001,232.360001,2445300
60,232.990005,232.990005,224.309998,225.330002,225.330002,3850900
61,223.479996,223.699997,216.080002,216.5,216.5,4617000
62,217.770004,219.479996,213.630005,219.080002,219.080002,3347800
63,217.850006,219,212.660004,212.940002,212.940002,2915900
64,212.949997,212.990005,206.520004,207.190002,207.190002,3430300
65,206.089996,214.979996,205.800003,214.309998,214.309998,2925400
66,215.199997,216,211.399994,214,214,2148700
67,214.5,221.380005,212.520004,221.070007,221.070007,2811900
68,220.539993,226.190002,220.300003,221.800003,221.800003,2504400
69,223.490005,225,213.580002,220.009995,220.009995,4400700
70,217.350006,219.179993,214.679993,217.75,217.75,2526200
71,215.369995,221,215,218.25,218.25,2480300
72,221.339996,230.830002,220.380005,229.639999,229.639999,3990800
73,231.059998,232.25,227.009995,231.610001,231.610001,1949400
74,231.789993,234.279999,229.080002,230.259995,230.259995,2659800
75,231.059998,238,231.050003,237.190002,237.190002,3734000
76,237,238.600006,231.229996,231.990005,231.990005,2981500
77,235.479996,237.449997,230,232.710007,232.710007,2939600
78,232.460007,233.270004,227.660004,230.380005,230.380005,2573600
79,227.699997,235.630005,226.149994,231.130005,231.130005,3144200
80,227.520004,228.800003,224.199997,226.720001,226.720001,2687600
81,226.699997,227.5,220.720001,224.520004,224.520004,3057800
82,224.710007,228.490005,223.639999,227.070007,227.070007,2071700
83,225.240005,225.75,216.639999,217.020004,217.020004,3268700
84,217.509995,220.919998,214.869995,218.580002,218.580002,2827100
85,221.820007,222.220001,218,221.089996,221.089996,2244400
86,222.100006,234.880005,220.729996,234.509995,234.509995,5104300
87,233.940002,237.759995,229.809998,233.389999,233.389999,3298600
88,232.889999,235.899994,229.289993,230.460007,230.460007,3014200
89,231.690002,235.830002,231.080002,232.559998,232.559998,1953200
90,234.990005,236.550003,229.630005,229.949997,229.949997,1961500
91,232.179993,233.449997,228.130005,229.699997,229.699997,1555000
92,230.559998,231.880005,228.279999,230.570007,230.570007,708000
93,231.490005,231.979996,225.539993,228.949997,228.949997,1901300
94,230.059998,237.720001,229.550003,237.190002,237.190002,2406300
95,236.600006,243.630005,235.669998,238.089996,238.089996,3697900
96,238.509995,243.449997,238.369995,240.009995,240.009995,2715000
97,230.720001,231.380005,219,223.410004,223.410004,6827100
98,226.360001,226.889999,220,223.429993,223.429993,3186800
99,220,220.050003,215.979996,219.039993,219.039993,3779100
100,214.190002,218.440002,213.669998,215.649994,215.649994,3554300
101,217.860001,220.440002,210.770004,211,211,3628100
102,214.009995,214.449997,203,207.850006,207.850006,4091400
103,211.600006,213.740005,205.309998,209.970001,209.970001,3091900
104,212.009995,212.649994,200,200.309998,200.309998,4126400
105,202.210007,210,193.380005,206.179993,206.179993,6490700
106,198.970001,205.070007,197.25,204.990005,204.990005,5578600
107,208.710007,210.470001,200.779999,204.720001,204.720001,4038700
108,199.399994,201.279999,191.25,198.699997,198.699997,5838600
109,201.550003,203.229996,195.020004,199.970001,199.970001,3166200
110,204.800003,205.5,199.029999,202.550003,202.550003,3124100
111,200.059998,203.570007,195.880005,196.380005,196.380005,2698700
112,196.699997,197.820007,188.880005,193.559998,193.559998,4964200
113,192.380005,193.259995,185.770004,188.070007,188.070007,3617200
114,190.789993,191.279999,182.410004,189.699997,189.699997,4592800
115,189.949997,193.740005,188.080002,191.199997,191.199997,2852300
116,188.759995,199.520004,182.75,196.940002,196.940002,5297600
117,192.419998,193.119995,180.229996,182.779999,182.779999,5773600
118,183.589996,183.940002,170.179993,173.479996,173.479996,7931400
119,170.699997,175.979996,166.990005,175.330002,175.330002,4385400
120,171.300003,173,157.740005,162.600006,162.600006,9437600
121,157.100006,157.149994,146,147.990005,147.990005,9313000
122,142.320007,159.789993,141.050003,148.25,148.25,8651600
123,150.5,154.970001,141.740005,143.669998,143.669998,10406500
124,152,163.259995,147,150.470001,150.470001,14252400
125,155,157.009995,143.699997,151.039993,151.039993,7235800
126,158.699997,162.949997,154.110001,155.169998,155.169998,5593800
127,159,169.339996,156.679993,168.679993,168.679993,5825200
128,172.419998,172.949997,164.770004,166.770004,166.770004,3887600
129,163.660004,167.490005,162.5,166.580002,166.580002,2959400
130,170.119995,178.910004,169.850006,177.740005,177.740005,5060100
131,176.160004,181.729996,173.679993,177.210007,177.210007,5984400
132,172.75,179.5,167.839996,179,179,5395600
133,178.649994,188.520004,175.199997,187.429993,187.429993,5750700
134,188.699997,192,185,190.339996,190.339996,6065100
135,192.399994,196.350006,189.220001,191.929993,191.929993,4499000
136,194.25,195.949997,182.699997,186.350006,186.350006,6712200
137,183.729996,188.520004,181.5,188.339996,188.339996,4862400
138,188.279999,197.419998,184.220001,195.740005,195.740005,4829000
139,198,204.029999,197.5,201.039993,201.039993,6489100
140,197.679993,209.699997,197.399994,205.289993,205.289993,5329400
141,203.5,207.5,202.199997,202.600006,202.600006,4178700
142,204.520004,209.369995,202.789993,208.720001,208.720001,3208600
143,210,213.289993,200.669998,205.179993,205.179993,5192500
144,207.929993,209.419998,205.330002,207.5,207.5,3343100
145,212.649994,216.720001,210.639999,215.149994,215.149994,4065700
146,214.270004,218.970001,211.5,218.339996,218.339996,3180500
147,218,222.580002,217.020004,221.929993,221.929993,3516700
148,221.470001,228.5,220,226.380005,226.380005,3782900
149,229.100006,234.479996,228.059998,232.740005,232.740005,4711800
150,235.339996,239.880005,235,238.320007,238.320007,5307800
151,237.210007,238.990005,232.559998,234.240005,234.240005,4316000
152,232.369995,234.729996,222.029999,222.580002,222.580002,4948800
153,215.779999,228.889999,215,227.75,227.75,4960900
154,231.610001,234.809998,225,230.259995,230.259995,3925700
155,229.889999,232.380005,225.330002,230.130005,230.130005,4014300
156,235.089996,235.5,226.5,226.889999,226.889999,4033000
157,229.339996,237.419998,225.009995,229.770004,229.770004,8012900
158,244.830002,247.899994,233.25,237.589996,237.589996,15997500
159,249.119995,252.119995,243.639999,246.990005,246.990005,13475300
160,240.5,256.559998,240,255.470001,255.470001,9948700
161,253.970001,267.73999,253.449997,265.420013,265.420013,11705500
162,266.450012,269.339996,254.509995,257.200012,257.200012,8856200
163,260.5,260.820007,248.020004,250.070007,250.070007,7363900
164,251,258.98999,245.300003,249.919998,249.919998,9161700
165,249.5,251.800003,243.630005,247.820007,247.820007,5763200
166,248.509995,255.5,247.330002,254.529999,254.529999,4925600
167,253,256.839996,251.050003,251.860001,251.860001,4132200
168,251.309998,254.600006,249.119995,254.509995,254.509995,3752400
169,252.229996,258.309998,251.660004,253.880005,253.880005,4271400
170,253.119995,254.369995,241.25,247.369995,247.369995,6357500
171,246.259995,253.660004,241.5,249.970001,249.970001,5194100
172,248.990005,250.899994,246.910004,248.289993,248.289993,2783100
173,248.889999,254,245.710007,253.75,253.75,3786300
174,253.009995,257.380005,250.759995,251.820007,251.820007,3670300
175,252.050003,255.729996,249.389999,253.740005,253.740005,3223800
176,252.75,255,249.399994,251.470001,251.470001,3205800
177,249.850006,253.429993,247.440002,247.710007,247.710007,2519000
178,248.139999,248.429993,237.809998,240.759995,240.759995,5413800
179,241.5,243.190002,234.820007,241.800003,241.800003,3843900
180,237.360001,238.910004,231.619995,232.320007,232.320007,4302200
181,230.289993,234.460007,220.399994,222.559998,222.559998,8700500
182,228.460007,228.639999,209.789993,211.529999,211.529999,11254800
183,210.869995,216.369995,208.110001,214.929993,214.929993,5685200
184,215.720001,216.149994,206.800003,208.919998,208.919998,4776400
185,207.550003,209.470001,205,208.690002,208.690002,4070600
186,207.589996,215.479996,206.050003,208.960007,208.960007,5161900
187,211.440002,211.669998,203.660004,207.279999,207.279999,3650500
188,207.779999,211.199997,206.699997,207.610001,207.610001,2822800
189,208.149994,213.149994,207.919998,208.289993,208.289993,2949400
190,209.050003,209.820007,204.020004,204.660004,204.660004,2843600
191,209.149994,215.309998,207.75,211.169998,211.169998,5617500
192,213.619995,216.789993,207.300003,215.210007,215.210007,6866300
193,216.990005,220.550003,216.350006,220.279999,220.279999,9007100
194,219.869995,222.600006,215.860001,216.220001,216.220001,5102500
195,216.600006,218.740005,215.179993,217.910004,217.910004,3013800
196,217.910004,221.360001,216.509995,219.580002,219.580002,3126800
197,220.5,225.259995,219.050003,225.119995,225.119995,4072400
198,224.990005,225.929993,220.75,223.039993,223.039993,3650300
199,223.039993,224.75,221.5,223.229996,223.229996,2789000
200,221.479996,222.399994,216.889999,219.559998,219.559998,2982700
201,219.589996,219.910004,217.110001,218.960007,218.960007,2032800
202,220,221.940002,218.009995,218.990005,218.990005,2229000
203,218,220.899994,215.449997,220.679993,220.679993,2249500
204,222.240005,234.440002,221.520004,232.339996,232.339996,6213600
205,233.800003,240.850006,232.610001,235.520004,235.520004,5972000
206,234.979996,235.330002,227.059998,229.360001,229.360001,4492100
207,227.389999,227.970001,218.419998,218.789993,218.789993,6026600
208,219.5,225.770004,217.660004,217.869995,217.869995,4193000
209,218.880005,222.199997,212.529999,214.960007,214.960007,3580200
210,216.949997,221.899994,215.130005,217.699997,217.699997,2908500
211,217.419998,218.039993,213.5,217.929993,217.929993,2440300
212,217.809998,219.990005,214.5,215.470001,215.470001,3112600
213,219.5,223.75,218.229996,219.699997,219.699997,3555500
214,220.679993,222.570007,218.809998,219.610001,219.610001,4529000
215,199.470001,205.949997,195.75,196.660004,196.660004,23742400
216,195.690002,197.550003,192.130005,196.399994,196.399994,10130700
217,190.050003,195.119995,189.729996,193.149994,193.149994,7026500
218,190.860001,198.809998,187.869995,198.550003,198.550003,7205400
219,201.889999,204.050003,199.410004,201.789993,201.789993,6212400
220,205.130005,211.779999,203,210.190002,210.190002,5994900
221,212.970001,213.5,209.020004,212.279999,212.279999,4843100
222,206.139999,218.240005,206,216.5,216.5,5400000
223,209.729996,214.539993,208,213.979996,213.979996,5175300
224,210,215.229996,209,214.440002,214.440002,4919900
225,213.100006,218.119995,213.009995,215.940002,215.940002,3612000
226,217.800003,219.809998,214.5,216.779999,216.779999,4074800
227,219.960007,226.779999,219.509995,224.779999,224.779999,5429800
228,224.100006,227.5,223.220001,224.649994,224.649994,4571300
229,225.5,225.589996,220.289993,222.529999,222.529999,3567100
230,223.119995,224.940002,221.050003,221.529999,221.529999,2675800
231,222.520004,222.75,219.639999,220.399994,220.399994,2234200
232,219.639999,227.089996,218.300003,226.25,226.25,3412100
233,225,229.100006,224.75,225.259995,225.259995,3115100
234,226.470001,229.800003,225,228.360001,228.360001,2568500
235,226,227.850006,219.100006,220.5,220.5,4428700
236,221.990005,224.5,218.880005,222.270004,222.270004,2579700
237,222.270004,231.389999,221.369995,230.009995,230.009995,4490700
238,227.690002,230,225.300003,229.509995,229.509995,3430000
239,229.339996,233.360001,226.919998,228.490005,228.490005,2889000
240,227.949997,230.759995,226.600006,230.610001,230.610001,2419100
241,230.699997,235.279999,230.240005,234.789993,234.789993,3070800
242,235.5,236.630005,229.380005,230.009995,230.009995,4016300
243,229.369995,229.869995,221.399994,227.199997,227.199997,3934400
244,227.369995,229.699997,224.210007,225.789993,225.789993,3887800
245,225.690002,230.860001,222.050003,230.610001,230.610001,4147000
246,230,232,227.399994,230.029999,230.029999,3205200
247,228,229.600006,226.089996,226.160004,226.160004,2263600
248,226.820007,231.539993,226.649994,229.080002,229.080002,2207800
249,228.240005,229.869995,224.619995,225.649994,225.649994,2338300
250,226.169998,227.570007,223.410004,224.910004,224.910004,1880900
251,225.410004,226.649994,224.039993,225.610001,225.610001,1813500
252,226.020004,229.5,224.929993,225.589996,225.589996,2034300
253,225.490005,227.190002,223.410004,223.610001,223.610001,2267100
254,224.330002,224.830002,222.800003,223.240005,223.240005,1787100
255,223.820007,225.660004,222.289993,223.509995,223.509995,1714500
256,223.539993,225.169998,222.529999,225,225,1659500
257,224.169998,225.110001,222.679993,222.929993,222.929993,2065500
258,224.320007,228.490005,222.800003,224.839996,224.839996,4784400
259,227.050003,227.149994,222.220001,222.619995,222.619995,2570700
260,223.110001,223.800003,220.770004,220.960007,220.960007,1762500
261,222.139999,222.860001,218.820007,219.990005,219.990005,2239000
262,220.149994,220.399994,215,215.199997,215.199997,3266300
263,216.110001,216.110001,210.520004,211.339996,211.339996,3168900
264,210.429993,212.600006,208.649994,212.009995,212.009995,3276500
265,209.009995,211.100006,200.5,200.770004,200.770004,7943100
266,202.330002,203.199997,196.199997,197.779999,197.779999,5977400
267,199.020004,203.25,199,202.830002,202.830002,4390600
268,205.5,206.5,200.710007,201.710007,201.710007,3640900
269,199.550003,199.889999,196.360001,197.360001,197.360001,3377900
270,199.089996,199.919998,193.699997,194.470001,194.470001,3757000
271,195,201.369995,194.100006,198.300003,198.300003,3715200
272,197.059998,198.490005,193.449997,196.050003,196.050003,3589400
273,195.75,197.919998,194.860001,196.410004,196.410004,2254500
274,196.490005,202.520004,196.399994,200.419998,200.419998,3077200
275,200.419998,205.699997,199,205.399994,205.399994,3107800
276,207,209.429993,205,206.339996,206.339996,2299500
277,206.850006,207.75,203.910004,204.639999,204.639999,2410500
278,206.369995,207,201.559998,205.220001,205.220001,2633500
279,206.399994,207.279999,203,206.429993,206.429993,2382900
280,205.990005,210.179993,205.669998,207.449997,207.449997,2905200
281,206.5,211,206.5,208.990005,208.990005,2394400
282,209.649994,209.979996,204.610001,205.809998,205.809998,3373200
283,207.509995,208.25,205.259995,206.270004,206.270004,2088400
284,205.600006,207.330002,200.580002,200.699997,200.699997,2727000
285,202.210007,204.979996,199.550003,204.029999,204.029999,2586300
286,212.300003,215.669998,208.25,213.699997,213.699997,5999900
287,213.100006,213.320007,208.820007,211.410004,211.410004,3541500
288,212.240005,213.149994,208.119995,208.460007,208.460007,1877500
289,202.460007,204.210007,200.210007,201,201,4703400
290,201,201.320007,195.800003,196.610001,196.610001,3493000
291,201.350006,204.139999,199.660004,200.949997,200.949997,3316300
292,201.850006,202.199997,198.309998,200.100006,200.100006,2328400
293,200.949997,203.880005,200.419998,201.509995,201.509995,1970700
294,200.5,200.899994,197.050003,200.240005,200.240005,2494600
295,200.660004,201.429993,196.300003,196.509995,196.509995,4269900
296,197.050003,198.389999,192,193.960007,193.960007,4554100
297,195.990005,199.470001,193.259995,199.100006,199.100006,5680500
298,199.740005,206.660004,198.059998,203.559998,203.559998,6991200
299,202.119995,203,197.050003,199.100006,199.100006,5072900
300,198.600006,201.570007,197.410004,200.089996,200.089996,2943400
301,201,203.949997,200.25,202.759995,202.759995,2751600
302,202.899994,204.690002,201.199997,202.339996,202.339996,2445000
303,201,203.190002,200.100006,202.240005,202.240005,5632800
304,211.339996,213.699997,201.649994,204.009995,204.009995,13093700
305,204,205.320007,199.830002,199.970001,199.970001,4280100
306,202.490005,202.490005,195.809998,197.729996,197.729996,4692300
307,198.039993,198.5,188.110001,190.789993,190.789993,7060000
308,190.050003,192.699997,187.509995,188.020004,188.020004,4253400
309,189,191.470001,187.039993,187.419998,187.419998,2653000
310,189,193.460007,185.960007,190.559998,190.559998,5146000
311,193.589996,194.289993,190.050003,193.210007,193.210007,3870100
312,193.789993,197.490005,191.259995,194.940002,194.940002,3267600
313,186.880005,192,183.949997,190.059998,190.059998,8173100
314,191.050003,191.610001,180.419998,185.350006,185.350006,6750300
315,184.240005,188.880005,183,188.559998,188.559998,3988500
316,188,188.25,178.190002,181.449997,181.449997,6552200
317,182.779999,186.429993,182.050003,183.770004,183.770004,3902000
318,182.649994,184.729996,181.210007,183.929993,183.929993,3434400
319,183.490005,189.490005,182.110001,188.660004,188.660004,4887100
320,190.649994,193,185,185.020004,185.020004,5210300
321,185.039993,188.889999,184.410004,184.520004,184.520004,4361000
322,185.839996,191.470001,183.710007,191.169998,191.169998,5603400
323,190.610001,195.639999,189,193.139999,193.139999,4891900
324,193.639999,197.240005,193.639999,196.649994,196.649994,2366100
325,195.479996,199.350006,194.550003,196.119995,196.119995,4529200
326,195.559998,196.729996,189.5,189.570007,189.570007,4439300
327,191,191.889999,187.5,189.399994,189.399994,3547100
328,188.25,188.529999,181,181.880005,181.880005,5126400
329,182.880005,184.880005,180,181.470001,181.470001,4042300
330,182.509995,188.889999,182.509995,186.800003,186.800003,4072200
331,185.520004,186.580002,182.679993,185.850006,185.850006,3391600
332,186.149994,193.399994,185,193.149994,193.149994,5461900
333,192.050003,192.5,189.539993,192.289993,192.289993,3194100
334,190.869995,193.839996,190.809998,192.179993,192.179993,2722500
335,192.800003,194.419998,191.179993,192.429993,192.429993,2438900
336,193.179993,201.279999,193,198.149994,198.149994,6823900
337,198.740005,203,196.759995,198.690002,198.690002,4150900
338,198.410004,200.740005,197.389999,197.580002,197.580002,3219600
339,198.080002,202.589996,197.600006,202.490005,202.490005,3796900
340,202.490005,204.449997,199.839996,202.729996,202.729996,3488100
341,203.050003,209,202.5,208.789993,208.789993,4689100
342,208.449997,212.229996,207.410004,207.699997,207.699997,5207600
343,208.220001,209.990005,206.5,208.449997,208.449997,3111100
344,208,213.449997,207.710007,213.339996,213.339996,4670500
345,214.880005,222.25,214.419998,219.529999,219.529999,5915700
346,221.529999,223.800003,217.199997,219.740005,219.740005,3782500
347,218.559998,219.199997,214.119995,214.679993,214.679993,4045000
348,216.300003,217.5,211.679993,213.690002,213.690002,4642600
349,214.860001,220.330002,210.960007,216.990005,216.990005,5923300
350,214.75,228,214.309998,226.990005,226.990005,11213500
351,226.419998,227.479996,221.949997,226.75,226.75,5911700
352,226.929993,230.309998,225.449997,229.009995,229.009995,5527900
353,228.970001,231.919998,228,231.279999,231.279999,3979500
354,232,232,226.889999,229.869995,229.869995,3660000
355,229.070007,229.979996,226.679993,229.729996,229.729996,3650800
356,229.059998,230.699997,225.580002,229.589996,229.589996,3790200
357,230,237.850006,229.589996,237.75,237.75,6093000
358,236.699997,239.960007,234.369995,235.580002,235.580002,4617500
359,236.649994,239.710007,235.580002,238.360001,238.360001,3769000
360,247.25,248.679993,240.75,243.759995,243.759995,7732300
361,245.460007,246,243.009995,244.729996,244.729996,4204300
362,245.850006,250.889999,245.5,248.919998,248.919998,6262900
363,250,254.800003,249.649994,254.610001,254.610001,4965500
364,257.309998,258.459991,251.800003,254.470001,254.470001,5142600
365,254.289993,255.740005,250.75,252.509995,252.509995,3152100
366,251.380005,253,248.520004,252.949997,252.949997,3166300
367,252.529999,255.289993,247.100006,250.630005,250.630005,3801100
368,249.240005,255.889999,247.699997,251.929993,251.929993,4116100
369,253.050003,253.199997,249.050003,249.240005,249.240005,3958800
370,248.339996,252.419998,247.710007,251.550003,251.550003,2499800
371,251.910004,252.179993,249.679993,251.330002,251.330002,2186700
372,251,257.820007,250.630005,257.769989,257.769989,3562500
373,258.190002,260,256.420013,257.480011,257.480011,4244800
374,257.350006,263.359985,256.200012,262.079987,262.079987,3933000
375,266.25,271.179993,266.149994,269.200012,269.200012,7820200
376,269.790009,270.950012,266.109985,269.230011,269.230011,3619700
377,270.73999,280.790009,270.51001,280.600006,280.600006,7029600
378,279.029999,287.390015,278.609985,280.980011,280.980011,7345200
379,280,282.23999,276.440002,279.76001,279.76001,4947900
380,277.600006,280,268.5,268.950012,268.950012,7077300
381,265.799988,272.890015,264.149994,272.230011,272.230011,6257100
382,275.450012,281.399994,274.01001,277.390015,277.390015,5676700
383,280.309998,283.450012,272.600006,273.51001,273.51001,8755000
384,264,264.660004,255.559998,255.990005,255.990005,14915200
385,252.660004,258.25,250.199997,257,257,8171600
386,248.169998,248.360001,242.009995,246.229996,246.229996,11460800
387,244.190002,251,243.899994,249.990005,249.990005,6078100
388,254.179993,254.850006,249.110001,250.020004,250.020004,4809500
389,249.710007,253.279999,248.270004,250.479996,250.479996,3351800
390,250.740005,251.899994,249,251.570007,251.570007,2919400
391,247.910004,251.699997,247.509995,251.210007,251.210007,3355500
392,251.919998,253.889999,248.320007,248.589996,248.589996,3459500
393,247,250.070007,245.320007,246.869995,246.869995,3725200
394,247.630005,248.660004,243,244.899994,244.899994,3879300
395,246.210007,246.5,243,243.690002,243.690002,3066300
396,244.820007,246.850006,242.779999,246.169998,246.169998,3022600
397,246.110001,258.119995,246.020004,258,258,7598400
398,257,261,254.270004,255.729996,255.729996,5330800
399,262.399994,265.75,259.059998,262.049988,262.049988,7132200
400,264,265.329987,261.200012,261.5,261.5,6497500
401,260.600006,264.549988,258.820007,261.920013,261.920013,3614300
402,262.829987,264.799988,250.240005,250.679993,250.679993,6908600
403,251.559998,255.070007,250.509995,255.009995,255.009995,4059300
404,255.389999,257.670013,253.300003,254.779999,254.779999,3320200
405,255.699997,263.890015,255.009995,263.160004,263.160004,5647300
406,260.600006,270.570007,259.75,270.220001,270.220001,6230800
407,277.019989,280.679993,275,277.450012,277.450012,7987600
408,278.339996,279.600006,275.540009,277.380005,277.380005,3676200
409,278.040009,282,277.209991,277.920013,277.920013,4148400
410,278.730011,279.679993,276.320007,278.299988,278.299988,3294600
