Date,Open,High,Low,Close,Adj Close,Volume
823,356.339996,366.75,352.880005,353.470001,353.470001,9708900
824,341.75,349.799988,333.549988,347.48999,347.48999,8004700
825,352,353.100006,337.399994,338.190002,338.190002,4686800
826,334.350006,337.5,325.549988,325.829987,325.829987,4202600
827,325,346.220001,325,346,346,7992100
828,340.049988,346.959991,335.5,343.920013,343.920013,6358300
829,345.98999,348.279999,342.209991,347.869995,347.869995,4127600
830,347,347.5,339.549988,341.170013,341.170013,3080700
831,341.829987,351.600006,338.26001,350.480011,350.480011,5629100
832,360,366,352,358.48999,358.48999,8306500
833,356.049988,368.679993,352,359.700012,359.700012,8461900
834,356.01001,367.380005,350.76001,363.059998,363.059998,7842500
835,369,379.48999,357.649994,357.970001,357.970001,11511200
836,360,365.980011,353.119995,365.149994,365.149994,6613500
837,369.910004,372.170013,360.230011,366.76001,366.76001,6308800
838,369.420013,371.910004,365.160004,366.600006,366.600006,5027000
839,370.149994,377.440002,366.75,376.790009,376.790009,7365900
840,375,377.869995,364.329987,365.709991,365.709991,6337600
841,362,365.700012,343.880005,348.420013,348.420013,7674000
842,350.540009,351.549988,333.690002,337.029999,337.029999,7100000
843,337.600006,347.01001,329.73999,332.970001,332.970001,8274200
844,327.049988,330.290009,311.869995,315.380005,315.380005,9071900
845,317.399994,323.470001,312.440002,319.769989,319.769989,8016800
846,313.5,314.5,295.200012,295.390015,295.390015,5559900
847,300,326.970001,294.089996,326.089996,326.089996,8163100
848,319.839996,322.170013,301.5,316.130005,316.130005,8575100
849,323.100006,336.23999,318.410004,333.869995,333.869995,9939000
850,337.790009,339.209991,325.26001,332.799988,332.799988,6302300
851,306.100006,315.130005,298.799988,310.119995,310.119995,11658600
852,307,309.399994,297.380005,300.359985,300.359985,6965200
853,306,318,302.730011,317.690002,317.690002,7394100
854,321.720001,336.73999,317.75,334.959991,334.959991,7551200
855,341.959991,344.01001,327.019989,335.350006,335.350006,7008500
856,335.5,343.5,331.470001,338.529999,338.529999,5432900
857,334.399994,345.390015,331.790009,344.970001,344.970001,6056400
858,342.089996,348.410004,338.769989,347.26001,347.26001,5039100
859,342.380005,342.5,334,334.399994,334.399994,5247300
860,335,348.799988,334.5,344.429993,344.429993,6056600
861,344.779999,352,343.5,346.049988,346.049988,4691700
862,346.209991,351.5,344.149994,347.309998,347.309998,3676700
863,323,327.130005,299.730011,302.26001,302.26001,24150800
864,304.820007,308,295.5,298.920013,298.920013,12066700
865,292.5,294.5,281.690002,287.589996,287.589996,12530000
866,283.029999,293.679993,279.279999,291.51001,291.51001,8012200
867,294.390015,298.519989,289.549988,297.040009,297.040009,7249600
868,292.910004,297.459991,287.75,296.380005,296.380005,6423300
869,295.269989,298.559998,291.799988,297.459991,297.459991,4621700
870,300.450012,309,298.48999,308.769989,308.769989,11250300
871,301,311.559998,294,307.019989,307.019989,12569200
872,305.420013,316.100006,303.5,312.209991,312.209991,7283400
873,312.980011,315.299988,301.880005,312.890015,312.890015,7352100
874,312.48999,322.440002,312.25,321.350006,321.350006,6742800
875,319.589996,324.23999,315.619995,317.220001,317.220001,5038500
876,313.299988,314.700012,303,307.51001,307.51001,6520600
877,306.829987,307.450012,298.5,305.799988,305.799988,5844200
878,311.600006,318.600006,310.5,312.839996,312.839996,7129700
879,316.200012,318.190002,309.619995,311.809998,311.809998,5517600
880,312.350006,312.75,305.570007,308.170013,308.170013,5141600
881,303.380005,306.769989,301,303.769989,303.769989,5200800
882,304.5,308,303.899994,307.880005,307.880005,3904900
883,306.559998,311.540009,305.470001,305.640015,305.640015,4168400
884,304.410004,306.299988,299,302.559998,302.559998,7142100
885,301.809998,303.23999,290.5,291.230011,291.230011,8909200
886,294.48999,296.5,292.100006,294.709991,294.709991,5740600
887,297.910004,302.899994,297,298.769989,298.769989,6626500
888,292.220001,302.01001,288.769989,297.859985,297.859985,8582500
889,301.779999,316.299988,300.549988,314.73999,314.73999,11183900
890,318.920013,320,310.809998,319.880005,319.880005,10520700
891,306.940002,307.130005,291.899994,294.790009,294.790009,22911400
892,298.119995,299,282.779999,285.359985,285.359985,17096800
893,282,284,270.100006,276.540009,276.540009,18764700
894,276.480011,281.51001,274.390015,276.23999,276.23999,10335500
895,278.839996,284.700012,274.25,276.589996,276.589996,9442500
896,276.910004,285.589996,275.890015,284.140015,284.140015,8819600
897,283.519989,291.279999,280.5,290.920013,290.920013,7392300
898,286.48999,288.070007,281.059998,283.359985,283.359985,7504100
899,283.899994,291.98999,282.700012,288.959991,288.959991,6844700
900,292.450012,295.390015,288.290009,289.959991,289.959991,7103400
901,283.51001,283.720001,274.399994,275.429993,275.429993,14785500
902,276,278.049988,267.299988,269.48999,269.48999,10281000
903,267.5,273.299988,263.459991,267.470001,267.470001,11800600
904,269.690002,274.970001,266.299988,273.600006,273.600006,6908200
905,272.600006,276.450012,268.450012,274.019989,274.019989,5947100
906,272.579987,272.799988,264,264.529999,264.529999,8745600
907,259.709991,263.179993,254.460007,260.420013,260.420013,10215000
908,264.440002,270.26001,264.429993,267.769989,267.769989,7350900
909,268.75,275.369995,268.179993,274.829987,274.829987,8779200
910,277.160004,280.329987,275.100006,278.619995,278.619995,6774100
911,278.700012,280.160004,274.5,279.859985,279.859985,5991300
912,282.619995,289.200012,281.279999,289.179993,289.179993,8110400
913,288.299988,289.440002,283.880005,285.880005,285.880005,5478900
914,287.320007,296.170013,287.170013,291.809998,291.809998,7929900
915,261.890015,271.200012,260.589996,267.779999,267.779999,23720700
916,269.859985,276.100006,266.109985,274.959991,274.959991,13038300
917,277.690002,281.160004,270.440002,273.200012,273.200012,10410400
918,271.649994,275,269.609985,272.309998,272.309998,5904000
919,276.73999,278.380005,272.890015,276.059998,276.059998,7061300
920,268.299988,270.5,265.600006,268.420013,268.420013,9835900
921,270.220001,271.950012,266.829987,267.700012,267.700012,6746000
922,268.630005,268.880005,258.630005,266.380005,266.380005,10038600
923,265.75,275,264.720001,273.359985,273.359985,7272900
924,274.75,274.790009,268.540009,271.230011,271.230011,5126500
925,271.230011,274.839996,269.75,273.26001,273.26001,5876300
926,269,269.679993,262.480011,262.75,262.75,12147100
927,260.149994,265.600006,255.75,263.899994,263.899994,10943900
928,263.850006,265.320007,258,258.660004,258.660004,10727500
929,255,259,246.070007,247.630005,247.630005,21849400
930,246.5,246.679993,231.130005,235.139999,235.139999,22360700
931,235.860001,243.979996,232.169998,241.470001,241.470001,16714500
932,242.059998,244.210007,237,238.690002,238.690002,9464600
933,238.850006,240,231.5,234.009995,234.009995,10704400
934,245.520004,247.130005,237.720001,244.100006,244.100006,18159300
935,243.860001,256.609985,243.490005,255.029999,255.029999,23706800
936,250.020004,258.350006,248.5,255.339996,255.339996,10833900
937,256.799988,257.209991,245.100006,247.059998,247.059998,10131400
938,246.940002,250.600006,244.199997,244.839996,244.839996,6176400
939,242,243.679993,236.940002,241.979996,241.979996,6711400
940,239.75,241.990005,236.020004,239.520004,239.520004,7008300
941,232.009995,232.470001,224.5,227.009995,227.009995,10834800
942,229.300003,234.5,228,232.309998,232.309998,7252400
943,229.320007,232.440002,225.25,231.949997,231.949997,7296000
944,229.490005,231,226.5,228.330002,228.330002,7483300
945,221.960007,222.240005,208.919998,211.029999,211.029999,17786700
946,202.800003,206,195.25,205.360001,205.360001,20526200
947,197.759995,207.399994,196.039993,205.080002,205.080002,18003900
948,199.100006,203.940002,191.779999,192.729996,192.729996,18685200
949,194.339996,199.470001,186.220001,195.490005,195.490005,26547100
950,199.830002,199.979996,188.75,190.630005,190.630005,14136600
951,191.199997,195,187.850006,188.699997,188.699997,10312900
952,187.100006,192.389999,185.039993,189.860001,189.860001,11968600
953,188.75,192.259995,187.020004,188.220001,188.220001,7926500
954,185.100006,189.919998,184.100006,185.160004,185.160004,10406700
955,185.509995,186.679993,176.990005,178.970001,178.970001,13064400
956,181.100006,193.979996,179.610001,193.600006,193.600006,13807500
957,198.679993,201.279999,191.850006,196.589996,196.589996,13510800
958,204.440002,211,201.800003,205.949997,205.949997,20242200
959,205,210.839996,203.5,204.5,204.5,16003500
960,210.25,216.940002,209.009995,212.880005,212.880005,10585000
961,219.139999,220.899994,213.5,217.100006,217.100006,11653500
962,222.949997,223.380005,209,209.259995,209.259995,15186200
963,210.380005,214.899994,207.509995,213.910004,213.910004,8168300
964,211.25,216.649994,210.399994,214.919998,214.919998,7433400
965,215.479996,227,214.270004,225.029999,225.029999,12316800
966,228.720001,234.740005,222.559998,224.740005,224.740005,12715800
967,225.110001,227.770004,221.059998,226.429993,226.429993,6575100
968,223,226.899994,216.350006,219.619995,219.619995,11863500
969,216.220001,222.179993,215.5,221.860001,221.860001,8202100
970,223.240005,225.860001,221.020004,223.639999,223.639999,5750800
971,224.389999,225.339996,219.490005,219.759995,219.759995,6182100
972,220.309998,227.229996,218.100006,219.270004,219.270004,8507200
973,219.449997,222.899994,217.350006,222.839996,222.839996,6339700
974,220.990005,225.169998,220.800003,223.460007,223.460007,6851400
975,230.210007,233.100006,226.279999,227.169998,227.169998,8238000
976,228.889999,229.149994,222.220001,224.550003,224.550003,9259000
977,239.389999,241.570007,234.509995,234.899994,234.899994,14201100
978,234.570007,235.449997,230.800003,233.100006,233.100006,7065700
979,231.240005,232.25,228.660004,230.339996,230.339996,5880500
980,228.970001,231,227.279999,230.059998,230.059998,6190800
981,234.149994,238.940002,233.139999,238.919998,238.919998,9145700
982,238.139999,241.5,235.800003,238.600006,238.600006,7514400
983,239.75,245.380005,239.710007,245.080002,245.080002,9200500
984,248,254.419998,244.860001,253.5,253.5,11000100
985,249.300003,253.529999,247.929993,252.380005,252.380005,8149000
986,255.669998,258.309998,253.350006,254.860001,254.860001,9764700
987,255.050003,255.75,251.889999,253.539993,253.539993,4764500
988,255.690002,259.959991,254.619995,258.179993,258.179993,7048400
989,258.75,262.149994,254.190002,255.679993,255.679993,6842400
990,256.709991,260.480011,254.5,260.170013,260.170013,5023100
991,259.170013,266.070007,258.160004,264.880005,264.880005,11072800
992,233.5,234.5,225.550003,228.820007,228.820007,22418300
993,226.919998,230.259995,222.25,228.039993,228.039993,10027700
994,227.089996,235.940002,226.029999,235.770004,235.770004,9273300
995,232.899994,243.360001,232.179993,242.259995,242.259995,8109000
996,243,246.679993,236.649994,241.610001,241.610001,9178200
997,242.649994,244.509995,231.770004,233.850006,233.850006,8259500
998,231.350006,236.270004,229.229996,234.339996,234.339996,6136500
999,229.600006,231.369995,225.779999,228.320007,228.320007,7028300
1000,231.880005,232.5,225.75,230.75,230.75,5564200
1001,226.5,233.570007,225.800003,233.419998,233.419998,4776500
1002,234.449997,239.800003,232.649994,238.300003,238.300003,5274300
1003,236.050003,238.960007,233.809998,235.009995,235.009995,3898200
1004,232.990005,235.770004,228.75,229.009995,229.009995,4663900
1005,228.809998,236,227.550003,235,235,4848100
1006,231.210007,231.5,216.690002,219.619995,219.619995,9562600
1007,220.860001,221.559998,211.550003,215.639999,215.639999,8159600
1008,216.660004,222.240005,216.020004,219.940002,219.940002,5098500
1009,224.210007,227.830002,221.699997,226.830002,226.830002,5309600
1010,227.619995,229.089996,224.539993,225.860001,225.860001,4125200
1011,222.009995,223.220001,217.600006,220.830002,220.830002,7794300
1012,222.800003,225.399994,218.220001,222.149994,222.149994,6559000
1013,219.970001,221.169998,211,211.399994,211.399994,8538600
1014,213.600006,215.020004,211.539993,215,215,5051900
1015,215.740005,218.800003,212.029999,214.080002,214.080002,5416200
1016,213.690002,217.25,212.309998,215.589996,215.589996,3225500
1017,219,223.399994,218,221.710007,221.710007,5179500
1018,229.149994,232.440002,224.210007,225.610001,225.610001,9320600
1019,224.080002,228.949997,223.160004,225.009995,225.009995,5354100
1020,226.889999,228.460007,219.210007,220.679993,220.679993,5761000
1021,222.5,229.800003,220.850006,229.580002,229.580002,7395300
1022,227.199997,229.639999,225.169998,227.449997,227.449997,4189400
1023,230,233.759995,229.229996,231.789993,231.789993,4802700
1024,230.800003,235.539993,228.940002,235.539993,235.539993,4883700
1025,237.380005,248.169998,236,247.100006,247.100006,10042800
1026,247.699997,253.5,244.399994,245.869995,245.869995,8581200
1027,246.960007,248.449997,244.869995,245.199997,245.199997,5313100
1028,246,247.429993,241.169998,242.809998,242.809998,4728100
1029,242.470001,245.600006,240.369995,244.789993,244.789993,3865400
1030,245,248.169998,242.369995,243.490005,243.490005,4170200
1031,246,247.940002,244.839996,246.600006,246.600006,4795800
1032,246.490005,246.949997,238.160004,240.619995,240.619995,6353000
1033,240,245.179993,239.220001,241.229996,241.229996,4340200
1034,241.520004,241.990005,222.610001,223.210007,223.210007,12891500
1035,224.559998,228.979996,218.360001,228.699997,228.699997,9427100
1036,230.660004,243.309998,227.399994,242.559998,242.559998,11884500
1037,242.199997,248.710007,238.729996,242.130005,242.130005,11116400
1038,243,243.979996,236.110001,240.869995,240.869995,5879800
1039,241.5,245.949997,239.130005,244.690002,244.690002,6162600
1040,243.289993,244.649994,239.429993,243.130005,243.130005,5631400
1041,231.860001,234.479996,224.279999,233.029999,233.029999,15084500
1042,231.610001,234.779999,228.070007,231.429993,231.429993,7995000
1043,229.800003,238.559998,228.550003,237.720001,237.720001,8064200
1044,235.869995,243.940002,234.5,240.050003,240.050003,8678200
1045,241.320007,247.300003,240.649994,244.529999,244.529999,6894400
1046,245.279999,249.279999,241.580002,244.740005,244.740005,6283300
1047,247.149994,251.080002,246.809998,247.889999,247.889999,8475400
1048,247.899994,258.549988,247.130005,256.959991,256.959991,10205000
1049,257.700012,260,254.119995,257.890015,257.890015,6432800
1050,257.390015,262.100006,256.920013,259.75,259.75,6684100
1051,262.5,264.779999,260.170013,261.970001,261.970001,4769300
1052,260.700012,262.799988,255.100006,256.950012,256.950012,5749800
1053,258.329987,259.5,250.179993,253.5,253.5,5020300
1054,254.320007,258.329987,250.850006,255.580002,255.580002,4600800
1055,254.5,256.140015,251.350006,254.679993,254.679993,5261100
1056,298.369995,304.929993,289.200012,299.679993,299.679993,29720900
1057,297.720001,330,296.109985,328.130005,328.130005,30006100
1058,327.540009,340.839996,322.600006,327.709991,327.709991,18870300
1059,319.98999,324.299988,314.75,316.220001,316.220001,12684300
1060,313,318.790009,309.970001,315.01001,315.01001,9641800
1061,313.100006,319,313,314.920013,314.920013,5067000
1062,316.320007,316.480011,309.799988,313.309998,313.309998,6383900
1063,314.799988,321.940002,309.26001,317.470001,317.470001,8787000
1064,319.619995,323.51001,316.119995,317.220001,317.220001,6943400
1065,318,326.720001,314.5,326.579987,326.579987,7940900
1066,329.140015,341.5,328.019989,335.540009,335.540009,14467300
1067,334.5,337.459991,332.5,337.140015,337.140015,6069200
1068,343.950012,349.190002,342,345.089996,345.089996,9986700
1069,346.899994,350.369995,344.040009,349.929993,349.929993,7359400
1070,355,356.329987,345.179993,346.109985,346.109985,8420100
1071,346.109985,353.839996,342.910004,349.350006,349.350006,6464900
1072,350.640015,352.799988,348.359985,352.170013,352.170013,4809000
1073,352.920013,353.149994,346.100006,349.98999,349.98999,4400400
1074,351.75,359.98999,347.799988,359.519989,359.519989,7724800
1075,360,361.200012,349.570007,352.220001,352.220001,6725100
1076,354.51001,360.839996,354,354.829987,354.829987,6110000
1077,340.160004,341,330,333.040009,333.040009,16870600
1078,344.320007,344.570007,334.459991,336.339996,336.339996,12339500
1079,335.269989,335.5,327.100006,328.920013,328.920013,7947400
1080,331.119995,333.929993,328.570007,331.290009,331.290009,5555600
1081,331.109985,331.26001,327.5,329.940002,329.940002,2465600
1082,329.399994,336.380005,328.690002,334.869995,334.869995,6074500
1083,332.619995,337.910004,332.190002,336.200012,336.200012,6573700
1084,337.75,337.859985,332.850006,333.029999,333.029999,5533000
1085,332.829987,334.420013,327.25,330.369995,330.369995,3724600
1086,335,338.859985,334.769989,335.890015,335.890015,7612400
1087,336.589996,344.450012,335.079987,339.529999,339.529999,9023100
1088,339.959991,350.730011,339.309998,348.839996,348.839996,8828300
1089,351.880005,357.190002,351.089996,352.700012,352.700012,6897800
1090,354.920013,362.73999,353.230011,359.679993,359.679993,7763900
1091,361.049988,365.209991,354.640015,358.390015,358.390015,6570900
1092,362.549988,383.609985,362.5,381.5,381.5,18174200
1093,378.98999,385.5,375.899994,378.98999,378.98999,8496800
1094,380.630005,395.220001,380.579987,393.149994,393.149994,14121000
1095,397.320007,406.850006,396.5,404.040009,404.040009,18107100
1096,410.290009,413,400.190002,405.589996,405.589996,14752700
1097,411.779999,422.01001,410,419.220001,419.220001,13319600
1098,418.359985,425.470001,412.690002,425.25,425.25,8054700
1099,427.910004,433.480011,426.350006,430.940002,430.940002,10633900
1100,435,435.309998,426.109985,430.380005,430.380005,9945700
1101,428.790009,429,409.26001,414.700012,414.700012,12586400
1102,405,421.290009,402.079987,418.329987,418.329987,10285700
1103,424.5,430.700012,421.709991,430.26001,430.26001,9532100
1104,440.5,454,436.920013,443.01001,443.01001,17778500
1105,440.470001,451.559998,440,451.540009,451.540009,10133000
1106,461.399994,471.630005,453.359985,469.059998,469.059998,17882100
1107,473.700012,498.48999,468.230011,492.140015,492.140015,31144300
1108,497.100006,498.799988,472.869995,481.339996,481.339996,28440400
1109,481.790009,484.940002,473.700012,478.149994,478.149994,12959500
1110,493.5,525.630005,492,524.859985,524.859985,26517600
1111,544.26001,547.409973,524.900024,537.919983,537.919983,28996200
1112,529.76001,537.840027,516.789978,518.5,518.5,17368800
1113,493.75,514.460022,492.170013,513.48999,513.48999,21736700
1114,507.609985,515.669983,503.160004,510.5,510.5,13629100
1115,530.25,548.580017,528.409973,547.200012,547.200012,17803500
1116,571.890015,594.5,559.099976,569.559998,569.559998,31369000
1117,564.25,582,555.599976,572.200012,572.200012,19651000
1118,570.630005,573.859985,554.26001,564.820007,564.820007,14353600
1119,541.98999,564.440002,539.280029,558.02002,558.02002,13608100
1120,568.48999,576.809998,558.080017,566.900024,566.900024,11788500
1121,575.690002,589.799988,567.429993,580.98999,580.98999,17801500
1122,632.419983,650.880005,618,640.809998,640.809998,29005700
1123,640,653,632.52002,650.570007,650.570007,15719300
1124,673.690002,786.140015,673.52002,780,780,47233500
1125,882.960022,968.98999,833.880005,887.059998,887.059998,60938800
1126,823.26001,845.97998,704.109985,734.700012,734.700012,48423800
1127,699.919983,795.830017,687,748.960022,748.960022,39880800
1128,730.549988,769.75,730,748.070007,748.070007,17063500
1129,800,819.98999,752.400024,771.280029,771.280029,24689200
1130,768.789978,783.51001,758,774.380005,774.380005,11697500
1131,777.869995,789.75,763.369995,767.289978,767.289978,12022500
1132,741.840027,818,735,804,804,26289300
1133,787.219971,812.969971,785.5,800.030029,800.030029,15656900
1134,841.599976,860,832.359985,858.400024,858.400024,16381700
1135,923.5,944.780029,901.02002,917.419983,917.419983,25423000
1136,911.950012,912,859.940002,899.409973,899.409973,17634900
1137,906.97998,913.059998,880.450012,901,901,14314800
1138,839,863.5,822.200012,833.789978,833.789978,15192200
1139,849,856.599976,787,799.909973,799.909973,17290500
1140,782.5,813.309998,776.109985,778.799988,778.799988,14085500
1141,730,739.77002,669,679,679,24149300
1142,629.700012,690.52002,611.52002,667.98999,667.98999,24564200
1143,711.26001,743.690002,686.669983,743.619995,743.619995,20195000
1144,805,806.97998,716.109985,745.51001,745.51001,25784000
1145,763.960022,766.52002,724.72998,749.5,749.5,15049000
1146,723.77002,745.75,718.070007,724.539978,724.539978,10852700
1147,690,707,684.27002,703.47998,703.47998,12662900
1148,605.390015,663,605,608,608,17073700
1149,659.429993,668,608,645.330017,645.330017,15594400
1150,640.200012,653.580017,613,634.22998,634.22998,13322500
1151,580.890015,594.5,546.25,560.549988,560.549988,18909100
1152,595,607.570007,502,546.619995,546.619995,22640300
1153,469.5,494.869995,442.170013,445.070007,445.070007,20489500
1154,440.01001,471.850006,396,430.200012,430.200012,23994600
1155,389,404.859985,350.51001,361.220001,361.220001,23786200
1156,374.700012,452,358.459991,427.640015,427.640015,30195500
1157,438.200012,477,425.790009,427.529999,427.529999,28285500
1158,433.600006,442,410.5,434.290009,434.290009,16454500
1159,477.299988,513.690002,474,505,505,22895200
1160,545.25,557,511.109985,539.25,539.25,21222700
1161,547.390015,560,512.25,528.159973,528.159973,17380700
1162,505,525.799988,494.029999,514.359985,514.359985,14377400
1163,510.26001,516.650024,491.230011,502.130005,502.130005,11998100
1164,501.25,542.960022,497,524,524,17771500
1165,504,513.950012,475.100006,481.559998,481.559998,13353200
1166,481.029999,494.26001,446.399994,454.470001,454.470001,19858400
1167,509.5,515.48999,468.390015,480.01001,480.01001,22562100
1168,511.200012,521,497.959991,516.23999,516.23999,14901800
1169,545,565,532.340027,545.450012,545.450012,17919800
1170,554.200012,557.210022,533.330017,548.840027,548.840027,12656000
1171,562.090027,575.179993,557.109985,573,573,13650000
1172,590.159973,652,580.530029,650.950012,650.950012,22475400
1173,698.969971,741.880005,692.429993,709.890015,709.890015,30576500
1174,742,753.130005,710,729.830017,729.830017,23577000
1175,716.940002,759.450012,706.719971,745.210022,745.210022,20657900
1176,772.280029,774.950012,747.659973,753.890015,753.890015,13128200
1177,732.700012,765.570007,712.210022,746.359985,746.359985,14746600
1178,730.119995,753.330017,673.789978,686.719971,686.719971,20209100
1179,703.97998,734,688.710022,732.109985,732.109985,14224800
1180,727.599976,734,703.130005,705.630005,705.630005,13236700
1181,710.809998,730.72998,698.179993,725.150024,725.150024,13237600
1182,737.609985,799.48999,735,798.75,798.75,20681400
1183,795.640015,805,756.690002,769.119995,769.119995,15222000
1184,790.169983,803.200012,783.159973,800.51001,800.51001,16216000
1185,855.190002,869.820007,763.5,781.880005,781.880005,28400100
1186,755,772.77002,683.039978,701.320007,701.320007,32531800
1187,701,762,698,761.190002,761.190002,19237100
1188,789.789978,798.919983,762.179993,768.210022,768.210022,16991700
1189,776.5,789.799988,761.109985,782.580017,782.580017,11123200
1190,777.210022,796.400024,772.349976,780.039978,780.039978,11527700
1191,793.77002,824,787.01001,819.419983,819.419983,16130100
1192,790.51001,824,785,811.289978,811.289978,16519600
1193,827,843.289978,808,809.409973,809.409973,15906900
1194,820.830017,826,763.299988,790.960022,790.960022,19065500
1195,780,803.359985,764,803.330017,803.330017,13682200
1196,790.349976,805.049988,786.549988,799.169983,799.169983,10518400
1197,827.780029,834.719971,803.880005,813.630005,813.630005,11698100
1198,815.169983,822.070007,806.080017,808.01001,808.01001,9636500
1199,820.5,826,811.799988,815.559998,815.559998,7309300
1200,816,832.5,796,827.599976,827.599976,12254600
1201,822.169983,831.780029,812,816.880005,816.880005,9987500
1202,834.5,834.599976,815.710022,818.869995,818.869995,8089700
1203,820.859985,827.710022,785,820.22998,820.22998,11549500
1204,813.51001,824.75,801.690002,805.809998,805.809998,7255600
1205,808.75,835,804.210022,835,835,11812500
1206,858,899,854.099976,898.099976,898.099976,14939500
1207,894.700012,908.659973,871,881.559998,881.559998,13565600
1208,888.119995,897.940002,880.099976,882.960022,882.960022,7949500
1209,889.880005,895.75,858.440002,864.380005,864.380005,8887700
1210,877.840027,886.52002,866.200012,885.659973,885.659973,7811900
1211,919,950,909.159973,949.919983,949.919983,14174700
1212,940.01001,954.440002,923.929993,940.669983,940.669983,11388200
1213,991.880005,1027.47998,982.5,1025.050049,1025.050049,18563400
1214,990.200012,1018.960022,972,972.840027,972.840027,15916500
1215,980,987.97998,912.599976,935.280029,935.280029,16730200
1216,917.789978,998.840027,908.5,990.900024,990.900024,15697200
1217,1011.849976,1012.880005,962.390015,982.130005,982.130005,14051100
1218,987.710022,1005,982.570007,991.789978,991.789978,9869400
1219,1003,1019.200012,994.469971,1003.960022,1003.960022,9751900
1220,1012.780029,1015.969971,991.340027,1000.900024,1000.900024,8679700
1221,999.950012,1008.880005,990.02002,994.320007,994.320007,6362400
1222,998.880005,1012,994.01001,1001.780029,1001.780029,6365300
1223,994.109985,1000.880005,953.140015,960.849976,960.849976,10959600
1224,954.27002,985.97998,937.150024,985.97998,985.97998,9254500
1225,994.780029,995,954.869995,959.73999,959.73999,8854900
1226,969.01001,1010,948.52002,1009.349976,1009.349976,9026400
1227,1006.5,1087.689941,1003.72998,1079.810059,1079.810059,16918500
1228,1083,1135.329956,1080.5,1119.630005,1119.630005,13326900
1229,1221.47998,1228,1185.599976,1208.660034,1208.660034,17250100
1230,1276.689941,1377.790039,1266.040039,1371.579956,1371.579956,20569900
1231,1405.01001,1429.5,1336.709961,1389.859985,1389.859985,21489700
1232,1405,1417.26001,1311.339966,1365.880005,1365.880005,16311300
1233,1396.98999,1408.560059,1351.280029,1394.280029,1394.280029,11717600
1234,1396,1548.920044,1376.01001,1544.650024,1544.650024,23337600
1235,1659,1794.98999,1471.109985,1497.060059,1497.060059,38985400
